Cst_Cnt,Cruise_ID,Cruise,Cruz_Sta,DbSta_ID,Cast_ID,Sta_ID,Quarter,Sta_Code,Distance,Date,Year,Month,Julian_Date,Julian_Day,Time,Lat_Dec,Lat_Deg,Lat_Min,Lat_Hem,Lon_Dec,Lon_Deg,Lon_Min,Lon_Hem,Rpt_Line,St_Line,Ac_Line,Rpt_Sta,St_Station,Ac_Sta,Bottom_D,Secchi,Ship_Name,Ship_Code,Data_Type,Order_Occ,Event_Num,Orig_Sta_ID,Data_Or,Cruz_Num,IntChl,Wave_Dir,Wave_Ht,Wave_Prd,Wind_Dir,Wind_Spd,Barometer,Dry_T,Wet_T,Wea,Cloud_Typ,Cloud_Amt,Visibility
5937.0,1953-06-10-C-31HO,195306.0,19530613000400.0,13000400.0,19-5306HO-HY-158-0148-13000400,130.0 040.0,2.0,IMX,-83.37,06/07/1953,1953.0,6.0,19517.0,158.0,01:48:00,26.108333,26.0,6.5,N,-114.133333,-114.0,8.0,W,130.0,130.0,130.2,40.0,40.0,40.4,2651.0,19.0,HORIZON,31HO,HY,39.0,1188.0,130 40,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5938.0,1953-06-10-C-31HO,195306.0,19530613000500.0,13000500.0,19-5306HO-HY-158-0730-13000500,130.0 050.0,2.0,IMX,-83.37,06/07/1953,1953.0,6.0,19517.0,158.0,07:30:00,25.8,25.0,48.0,N,-114.75,-114.0,45.0,W,130.0,130.0,130.1,50.0,50.0,49.9,2048.0,19.0,HORIZON,31HO,HY,39.0,1189.0,130 50,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5939.0,1953-06-10-C-31HO,195306.0,19530613000600.0,13000600.0,19-5306HO-HY-158-1318-13000600,130.0 060.0,2.0,IMX,-83.37,06/07/1953,1953.0,6.0,19517.0,158.0,13:18:00,25.525,25.0,31.5,N,-115.55,-115.0,33.0,W,130.0,130.0,129.5,60.0,60.0,61.4,4114.0,19.0,HORIZON,31HO,HY,39.0,1190.0,130 60,3101,5306,33.1,31.0,4.0,6.0,28.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5940.0,1953-06-10-C-31HO,195306.0,19530612670600.0,12670600.0,19-5306HO-HY-158-1800-12670600,126.7 060.0,2.0,IMX,-83.37,06/07/1953,1953.0,6.0,19517.0,158.0,18:00:00,26.016666,26.0,1.0,N,-115.766666,-115.0,46.0,W,126.7,126.7,126.9,60.0,60.0,60.3,3931.0,19.0,HORIZON,31HO,HY,39.0,1191.0,127 60,3101,5306,33.1,31.0,4.0,6.0,31.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5941.0,1953-06-10-C-31HO,195306.0,19530612670500.0,12670500.0,19-5306HO-HY-158-2348-12670500,126.7 050.0,2.0,IMX,-83.37,06/07/1953,1953.0,6.0,19517.0,158.0,23:48:00,26.391666,26.0,23.5,N,-115.083333,-115.0,5.0,W,126.7,126.7,126.8,50.0,50.0,49.5,3566.0,19.0,HORIZON,31HO,HY,39.0,1192.0,127 50,3101,5306,33.1,31.0,4.0,6.0,33.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5942.0,1953-06-10-C-31HO,195306.0,19530612670400.0,12670400.0,19-5306HO-HY-159-0506-12670400,126.7 040.0,2.0,IMX,-83.37,06/08/1953,1953.0,6.0,19518.0,159.0,05:06:00,26.691666,26.0,41.5,N,-114.458333,-114.0,27.5,W,126.7,126.7,126.9,40.0,40.0,39.9,3658.0,19.0,HORIZON,31HO,HY,39.0,1193.0,127 40,3101,5306,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5943.0,1953-06-10-C-31HO,195306.0,19530612670340.0,12670340.0,19-5306HO-HY-159-0900-12670340,126.7 034.0,2.0,IMX,-83.37,06/08/1953,1953.0,6.0,19518.0,159.0,09:00:00,26.941666,26.0,56.5,N,-114.125,-114.0,7.5,W,126.7,126.7,126.6,34.0,34.0,34.2,82.0,19.0,HORIZON,31HO,HY,39.0,1194.0,127 34,3101,5306,33.1,31.0,4.0,6.0,32.0,2.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5944.0,1953-06-10-C-31HO,195306.0,19530612330370.0,12330370.0,19-5306HO-HY-159-1312-12330370,123.3 037.0,2.0,NRO,-83.37,06/08/1953,1953.0,6.0,19518.0,159.0,13:12:00,27.408333,27.0,24.5,N,-114.666666,-114.0,40.0,W,123.3,123.0,123.3,37.0,37.0,37.1,64.0,19.0,HORIZON,31HO,HY,39.0,1195.0,123 37,3101,5306,33.1,31.0,4.0,6.0,30.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
5945.0,1953-06-10-C-31HO,195306.0,19530612330400.0,12330400.0,19-5306HO-HY-159-1506-12330400,123.3 040.0,2.0,NRO,-83.37,06/08/1953,1953.0,6.0,19518.0,159.0,15:06:00,27.3,27.0,18.0,N,-114.866666,-114.0,52.0,W,123.3,123.0,123.4,40.0,40.0,40.2,649.0,19.0,HORIZON,31HO,HY,39.0,1196.0,123 40,3101,5306,33.1,31.0,4.0,6.0,31.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5946.0,1953-06-10-C-31HO,195306.0,19530612330500.0,12330500.0,19-5306HO-HY-159-2030-12330500,123.3 050.0,2.0,IMX,-83.37,06/08/1953,1953.0,6.0,19518.0,159.0,20:30:00,26.991666,26.0,59.5,N,-115.55,-115.0,33.0,W,123.3,123.0,123.2,50.0,50.0,50.5,3612.0,19.0,HORIZON,31HO,HY,39.0,1197.0,123 50,3101,5306,33.1,31.0,4.0,6.0,30.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5947.0,1953-06-10-C-31HO,195306.0,19530612330600.0,12330600.0,19-5306HO-HY-160-0124-12330600,123.3 060.0,2.0,IMX,-83.37,06/09/1953,1953.0,6.0,19519.0,160.0,01:24:00,26.6,26.0,36.0,N,-116.141666,-116.0,8.5,W,123.3,123.0,123.5,60.0,60.0,60.3,4023.0,19.0,HORIZON,31HO,HY,39.0,1198.0,123 60,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5948.0,1953-06-10-C-31HO,195306.0,19530612000900.0,12000900.0,19-5306HO-HY-160-1400-12000900,120.0 090.0,2.0,NRO,-83.37,06/09/1953,1953.0,6.0,19519.0,160.0,14:00:00,26.225,26.0,13.5,N,-118.591666,-118.0,35.5,W,120.0,120.0,119.7,90.0,90.0,91.7,4206.0,19.0,HORIZON,31HO,HY,39.0,1199.0,120 90,3101,5306,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
5949.0,1953-06-10-C-31HO,195306.0,19530612000900.0,12000900.0,19-5306HO-HY-160-1600-12000900,120.0 090.0,2.0,NRO,-83.37,06/09/1953,1953.0,6.0,19519.0,160.0,16:00:00,26.225,26.0,13.5,N,-118.591666,-118.0,35.5,W,120.0,120.0,119.7,90.0,90.0,91.7,4206.0,19.0,HORIZON,31HO,HY,39.0,1200.0,120 90,3101,5306,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
5950.0,1953-06-10-C-31HO,195306.0,19530612000800.0,12000800.0,19-5306HO-HY-160-2106-12000800,120.0 080.0,2.0,IMX,-83.37,06/09/1953,1953.0,6.0,19519.0,160.0,21:06:00,26.558333,26.0,33.5,N,-117.816666,-117.0,49.0,W,120.0,120.0,120.0,80.0,80.0,80.1,3749.0,19.0,HORIZON,31HO,HY,39.0,1201.0,120 80,3101,5306,33.1,31.0,4.0,6.0,33.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5951.0,1953-06-10-C-31HO,195306.0,19530612000700.0,12000700.0,19-5306HO-HY-161-0142-12000700,120.0 070.0,2.0,IMX,-83.37,06/10/1953,1953.0,6.0,19520.0,161.0,01:42:00,26.85,26.0,51.0,N,-117.283333,-117.0,17.0,W,120.0,120.0,119.9,70.0,70.0,71.7,4114.0,19.0,HORIZON,31HO,HY,39.0,1202.0,120 70,3101,5306,33.1,31.0,4.0,6.0,34.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5952.0,1953-06-10-C-31HO,195306.0,19530612000700.0,12000700.0,19-5306HO-HY-161-0248-12000700,120.0 070.0,2.0,IMX,-83.37,06/10/1953,1953.0,6.0,19520.0,161.0,02:48:00,26.85,26.0,51.0,N,-117.283333,-117.0,17.0,W,120.0,120.0,119.9,70.0,70.0,71.7,4114.0,19.0,HORIZON,31HO,HY,39.0,1203.0,120 70,3101,5306,33.1,31.0,4.0,6.0,34.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5953.0,1953-06-10-C-31HO,195306.0,19530612000600.0,12000600.0,19-5306HO-HY-161-0848-12000600,120.0 060.0,2.0,IMX,-83.37,06/10/1953,1953.0,6.0,19520.0,161.0,08:48:00,27.241666,27.0,14.5,N,-116.516666,-116.0,31.0,W,120.0,120.0,119.9,60.0,60.0,59.8,3886.0,19.0,HORIZON,31HO,HY,39.0,1204.0,120 60,3101,5306,33.1,31.0,4.0,6.0,33.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
5954.0,1953-06-10-C-31HO,195306.0,19530612000500.0,12000500.0,19-5306HO-HY-161-1430-12000500,120.0 050.0,2.0,IMX,-83.37,06/10/1953,1953.0,6.0,19520.0,161.0,14:30:00,27.583333,27.0,35.0,N,-115.85,-115.0,51.0,W,120.0,120.0,119.9,50.0,50.0,49.6,3986.0,19.0,HORIZON,31HO,HY,39.0,1205.0,120 50,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5955.0,1953-06-10-C-31HO,195306.0,19530612000500.0,12000500.0,19-5306HO-HY-161-1606-12000500,120.0 050.0,2.0,IMX,-83.37,06/10/1953,1953.0,6.0,19520.0,161.0,16:06:00,27.583333,27.0,35.0,N,-115.85,-115.0,51.0,W,120.0,120.0,119.9,50.0,50.0,49.6,3986.0,19.0,HORIZON,31HO,HY,39.0,1206.0,120 50,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5956.0,1953-06-10-C-31HO,195306.0,19530612000450.0,12000450.0,19-5306HO-HY-161-1900-12000450,120.0 045.0,2.0,IMX,-83.37,06/10/1953,1953.0,6.0,19520.0,161.0,19:00:00,27.691666,27.0,41.5,N,-115.558333,-115.0,33.5,W,120.0,120.0,120.1,45.0,45.0,45.4,2743.0,19.0,HORIZON,31HO,HY,39.0,1207.0,120 45,3101,5306,33.1,31.0,4.0,6.0,31.0,8.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5958.0,1953-06-10-C-31HO,195306.0,19530612000300.0,12000300.0,19-5306HO-HY-162-2130-12000300,120.0 030.0,2.0,IMX,-83.37,06/11/1953,1953.0,6.0,19521.0,162.0,21:30:00,28.216666,28.0,13.0,N,-114.575,-114.0,34.5,W,120.0,120.0,120.0,30.0,30.0,30.1,101.0,19.0,HORIZON,31HO,HY,39.0,1209.0,120 30,3101,5306,33.1,31.0,4.0,6.0,31.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5959.0,1953-06-10-C-31HO,195306.0,19530612000250.0,12000250.0,19-5306HO-HY-163-0006-12000250,120.0 025.0,2.0,NRO,-83.37,06/12/1953,1953.0,6.0,19522.0,163.0,00:06:00,28.416666,28.0,25.0,N,-114.266666,-114.0,16.0,W,120.0,120.0,119.8,25.0,25.0,25.1,55.0,19.0,HORIZON,31HO,HY,39.0,1210.0,120 25,3101,5306,33.1,31.0,4.0,6.0,34.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5960.0,1953-06-10-C-31HO,195306.0,19530611670300.0,11670300.0,19-5306HO-HY-163-0630-11670300,116.7 030.0,2.0,IMX,-83.37,06/12/1953,1953.0,6.0,19522.0,163.0,06:30:00,28.8,28.0,48.0,N,-114.941666,-114.0,56.5,W,116.7,116.7,116.6,30.0,30.0,30.1,101.0,19.0,HORIZON,31HO,HY,39.0,1211.0,117 30,3101,5306,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
5961.0,1953-06-10-C-31HO,195306.0,19530611670350.0,11670350.0,19-5306HO-HY-163-0854-11670350,116.7 035.0,2.0,IMX,-83.37,06/12/1953,1953.0,6.0,19522.0,163.0,08:54:00,28.65,28.0,39.0,N,-115.283333,-115.0,17.0,W,116.7,116.7,116.5,35.0,35.0,35.1,283.0,19.0,HORIZON,31HO,HY,39.0,1212.0,117 35,3101,5306,33.1,31.0,4.0,6.0,27.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5962.0,1953-06-10-C-31HO,195306.0,19530611670400.0,11670400.0,19-5306HO-HY-163-1136-11670400,116.7 040.0,2.0,IMX,-83.37,06/12/1953,1953.0,6.0,19522.0,163.0,11:36:00,28.525,28.0,31.5,N,-115.616666,-115.0,37.0,W,116.7,116.7,116.3,40.0,40.0,39.9,1006.0,19.0,HORIZON,31HO,HY,39.0,1213.0,117 40,3101,5306,33.1,31.0,4.0,6.0,27.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5963.0,1953-06-10-C-31HO,195306.0,19530611670500.0,11670500.0,19-5306HO-HY-163-1700-11670500,116.7 050.0,2.0,IMX,-83.37,06/12/1953,1953.0,6.0,19522.0,163.0,17:00:00,28.116666,28.0,7.0,N,-116.291666,-116.0,17.5,W,116.7,116.7,116.6,50.0,50.0,50.7,4206.0,19.0,HORIZON,31HO,HY,39.0,1214.0,117 50,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5964.0,1953-06-10-C-31HO,195306.0,19530611670600.0,11670600.0,19-5306HO-HY-163-2142-11670600,116.7 060.0,2.0,IMX,-83.37,06/12/1953,1953.0,6.0,19522.0,163.0,21:42:00,27.8,27.0,48.0,N,-116.941666,-116.0,56.5,W,116.7,116.7,116.6,60.0,60.0,60.6,3676.0,19.0,HORIZON,31HO,HY,39.0,1215.0,117 60,3101,5306,33.1,31.0,4.0,6.0,34.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5965.0,1953-06-10-C-31HO,195306.0,19530611670700.0,11670700.0,19-5306HO-HY-164-0254-11670700,116.7 070.0,2.0,IMX,-83.37,06/13/1953,1953.0,6.0,19523.0,164.0,02:54:00,27.5,27.0,30.0,N,-117.55,-117.0,33.0,W,116.7,116.7,116.5,70.0,70.0,69.9,3840.0,19.0,HORIZON,31HO,HY,39.0,1216.0,117 70,3101,5306,33.1,31.0,4.0,6.0,30.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5966.0,1953-06-10-C-31HO,195306.0,19530611330700.0,11330700.0,19-5306HO-HY-164-0736-11330700,113.3 070.0,2.0,NRO,-83.37,06/13/1953,1953.0,6.0,19523.0,164.0,07:36:00,27.966666,27.0,58.0,N,-117.916666,-117.0,55.0,W,113.3,113.0,113.7,70.0,70.0,70.6,3475.0,19.0,HORIZON,31HO,HY,39.0,1217.0,113 70,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5967.0,1953-06-10-C-31HO,195306.0,19530611330600.0,11330600.0,19-5306HO-HY-164-1248-11330600,113.3 060.0,2.0,IMX,-83.37,06/13/1953,1953.0,6.0,19523.0,164.0,12:48:00,28.175,28.0,10.5,N,-117.25,-117.0,15.0,W,113.3,113.0,114.2,60.0,60.0,61.3,3931.0,19.0,HORIZON,31HO,HY,39.0,1218.0,113 60,3101,5306,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5968.0,1953-06-10-C-31HO,195306.0,19530611330500.0,11330500.0,19-5306HO-HY-164-1818-11330500,113.3 050.0,2.0,IMX,-83.37,06/13/1953,1953.0,6.0,19523.0,164.0,18:18:00,28.65,28.0,39.0,N,-116.666666,-116.0,40.0,W,113.3,113.0,113.5,50.0,50.0,51.1,3658.0,19.0,HORIZON,31HO,HY,39.0,1219.0,113 50,3101,5306,33.1,31.0,4.0,6.0,34.0,18.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
5969.0,1953-06-10-C-31HO,195306.0,19530611330400.0,11330400.0,19-5306HO-HY-164-2330-11330400,113.3 040.0,2.0,IMX,-83.37,06/13/1953,1953.0,6.0,19523.0,164.0,23:30:00,28.95,28.0,57.0,N,-116.05,-116.0,3.0,W,113.3,113.0,113.5,40.0,40.0,41.8,750.0,19.0,HORIZON,31HO,HY,39.0,1220.0,113 40,3101,5306,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5972.0,1953-06-10-C-31HO,195306.0,19530611000350.0,11000350.0,19-5306HO-HY-165-1506-11000350,110.0 035.0,2.0,IMX,-83.37,06/14/1953,1953.0,6.0,19524.0,165.0,15:06:00,29.791666,29.0,47.5,N,-116.0,-116.0,0.0,W,110.0,110.0,110.0,35.0,35.0,35.0,1097.0,19.0,HORIZON,31HO,HY,39.0,1223.0,110 35,3101,5306,33.1,31.0,4.0,6.0,34.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5979.0,1953-06-10-C-31HO,195306.0,19530610670700.0,10670700.0,19-5306HO-HY-166-2048-10670700,106.7 070.0,2.0,NRO,-83.37,06/15/1953,1953.0,6.0,19525.0,166.0,20:48:00,29.15,29.0,9.0,N,-118.75,-118.0,45.0,W,106.7,106.7,106.7,70.0,70.0,71.1,4572.0,19.0,HORIZON,31HO,HY,39.0,1230.0,107 70,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5980.0,1953-06-10-C-31HO,195306.0,19530610670700.0,10670700.0,19-5306HO-HY-166-2206-10670700,106.7 070.0,2.0,NRO,-83.37,06/15/1953,1953.0,6.0,19525.0,166.0,22:06:00,29.15,29.0,9.0,N,-118.75,-118.0,45.0,W,106.7,106.7,106.7,70.0,70.0,71.1,4572.0,19.0,HORIZON,31HO,HY,39.0,1231.0,107 70,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5981.0,1953-06-10-C-31HO,195306.0,19530610670600.0,10670600.0,19-5306HO-HY-167-0400-10670600,106.7 060.0,2.0,IMX,-83.37,06/16/1953,1953.0,6.0,19526.0,167.0,04:00:00,29.516666,29.0,31.0,N,-118.033333,-118.0,2.0,W,106.7,106.7,106.7,60.0,60.0,60.2,3566.0,19.0,HORIZON,31HO,HY,39.0,1232.0,107 60,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5982.0,1953-06-10-C-31HO,195306.0,19530610670500.0,10670500.0,19-5306HO-HY-167-0918-10670500,106.7 050.0,2.0,IMX,-83.37,06/16/1953,1953.0,6.0,19526.0,167.0,09:18:00,29.833333,29.0,50.0,N,-117.366666,-117.0,22.0,W,106.7,106.7,106.8,50.0,50.0,50.3,2286.0,19.0,HORIZON,31HO,HY,39.0,1233.0,107 50,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5983.0,1953-06-10-C-31HO,195306.0,19530610670500.0,10670500.0,19-5306HO-HY-167-1006-10670500,106.7 050.0,2.0,IMX,-83.37,06/16/1953,1953.0,6.0,19526.0,167.0,10:06:00,29.833333,29.0,50.0,N,-117.366666,-117.0,22.0,W,106.7,106.7,106.8,50.0,50.0,50.3,2286.0,19.0,HORIZON,31HO,HY,39.0,1234.0,107 50,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5984.0,1953-06-10-C-31HO,195306.0,19530610670400.0,10670400.0,19-5306HO-HY-167-1536-10670400,106.7 040.0,2.0,IMX,-83.37,06/16/1953,1953.0,6.0,19526.0,167.0,15:36:00,30.158333,30.0,9.5,N,-116.7,-116.0,42.0,W,106.7,106.7,106.8,40.0,40.0,40.3,2972.0,19.0,HORIZON,31HO,HY,39.0,1235.0,107 40,3101,5306,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
5985.0,1953-06-10-C-31HO,195306.0,19530610670350.0,10670350.0,19-5306HO-HY-167-1830-10670350,106.7 035.0,2.0,IMX,-83.37,06/16/1953,1953.0,6.0,19526.0,167.0,18:30:00,30.325,30.0,19.5,N,-116.366666,-116.0,22.0,W,106.7,106.7,106.8,35.0,35.0,35.3,1847.0,19.0,HORIZON,31HO,HY,39.0,1236.0,107 35,3101,5306,33.1,31.0,4.0,6.0,32.0,5.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
5986.0,1953-06-10-C-31HO,195306.0,19530610670320.0,10670320.0,19-5306HO-HY-167-2024-10670320,106.7 032.0,2.0,IMX,-83.37,06/16/1953,1953.0,6.0,19526.0,167.0,20:24:00,30.425,30.0,25.5,N,-116.175,-116.0,10.5,W,106.7,106.7,106.8,32.0,32.0,32.4,293.0,19.0,HORIZON,31HO,HY,39.0,1237.0,107 32,3101,5306,33.1,31.0,4.0,6.0,32.0,2.0,1016.2,16.1,14.3,2.0,6.0,6.0,7.0
5987.0,1953-06-10-C-31PT,195306.0,19530609330267.0,9330267.0,19-5306PT-HY-162-0518-09330267,093.3 026.7,2.0,ST,-4.14,06/11/1953,1953.0,6.0,19521.0,162.0,05:18:00,32.925,32.0,55.5,N,-117.341666,-117.0,20.5,W,93.3,93.3,93.4,27.0,27.0,27.3,366.0,19.0,PAOLINA-T,31PT,HY,39.0,1238.0,093 27,3101,5306,33.1,31.0,4.0,6.0,34.0,5.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
5988.0,1953-06-10-C-31PT,195306.0,19530609330300.0,9330300.0,19-5306PT-HY-162-0812-09330300,093.3 030.0,2.0,ST,-16.1,06/11/1953,1953.0,6.0,19521.0,162.0,08:12:00,32.816666,32.0,49.0,N,-117.541666,-117.0,32.5,W,93.3,93.3,93.4,30.0,30.0,30.3,969.0,19.0,PAOLINA-T,31PT,HY,39.0,1239.0,093 30,3101,5306,33.1,31.0,4.0,6.0,34.0,5.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
5989.0,1953-06-10-C-31PT,195306.0,19530609330400.0,9330400.0,19-5306PT-HY-162-1600-09330400,093.3 040.0,2.0,ST,-55.79,06/11/1953,1953.0,6.0,19521.0,162.0,16:00:00,32.466666,32.0,28.0,N,-118.208333,-118.0,12.5,W,93.3,93.3,93.5,40.0,40.0,40.3,2177.0,19.0,PAOLINA-T,31PT,HY,39.0,1240.0,093 40,3101,5306,33.1,31.0,4.0,6.0,32.0,8.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
5990.0,1953-06-10-C-31PT,195306.0,19530609330500.0,9330500.0,19-5306PT-HY-162-2218-09330500,093.3 050.0,2.0,ST,-92.03,06/11/1953,1953.0,6.0,19521.0,162.0,22:18:00,32.116666,32.0,7.0,N,-118.791666,-118.0,47.5,W,93.3,93.3,93.8,50.0,50.0,49.3,1829.0,19.0,PAOLINA-T,31PT,HY,39.0,1241.0,093 50,3101,5306,33.1,31.0,4.0,6.0,34.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5991.0,1953-06-10-C-31PT,195306.0,19530609330600.0,9330600.0,19-5306PT-HY-163-0454-09330600,093.3 060.0,2.0,ST,-83.37,06/12/1953,1953.0,6.0,19522.0,163.0,04:54:00,31.766666,31.0,46.0,N,-119.3,-119.0,18.0,W,93.3,93.3,94.2,60.0,60.0,57.6,1006.0,19.0,PAOLINA-T,31PT,HY,39.0,1242.0,093 60,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
5992.0,1953-06-10-C-31PT,195306.0,19530609330655.0,9330655.0,19-5306PT-HY-163-1148-09330655,093.3 065.5,2.0,ST,-83.37,06/12/1953,1953.0,6.0,19522.0,163.0,11:48:00,31.433333,31.0,26.0,N,-119.783333,-119.0,47.0,W,93.3,93.3,94.6,65.5,65.5,65.5,2048.0,19.0,PAOLINA-T,31PT,HY,39.0,1243.0,093 70,3101,5306,33.1,31.0,4.0,6.0,34.0,18.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5993.0,1953-06-10-C-31PT,195306.0,19530609330800.0,9330800.0,19-5306PT-HY-163-2036-09330800,093.3 080.0,2.0,ST,-83.37,06/12/1953,1953.0,6.0,19522.0,163.0,20:36:00,30.8,30.0,48.0,N,-120.691666,-120.0,41.5,W,93.3,93.3,95.4,80.0,80.0,80.4,2048.0,19.0,PAOLINA-T,31PT,HY,39.0,1244.0,093 80,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,1.0,6.0,6.0,7.0
5995.0,1953-06-10-C-31PT,195306.0,19530609670900.0,9670900.0,19-5306PT-HY-164-0918-09670900,096.7 090.0,2.0,NRO,-83.37,06/13/1953,1953.0,6.0,19523.0,164.0,09:18:00,30.308333,30.0,18.5,N,-121.183333,-121.0,11.0,W,96.7,96.7,96.5,90.0,90.0,89.6,2048.0,19.0,PAOLINA-T,31PT,HY,39.0,1246.0,097 90,3101,5306,33.1,31.0,4.0,6.0,34.0,18.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
5996.0,1953-06-10-C-31PT,195306.0,19530609670800.0,9670800.0,19-5306PT-HY-164-1654-09670800,096.7 080.0,2.0,NRO,-83.37,06/13/1953,1953.0,6.0,19523.0,164.0,16:54:00,30.616666,30.0,37.0,N,-120.558333,-120.0,33.5,W,96.7,96.7,96.5,80.0,80.0,80.3,2048.0,19.0,PAOLINA-T,31PT,HY,39.0,1247.0,097 80,3101,5306,33.1,31.0,4.0,6.0,32.0,18.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
5997.0,1953-06-10-C-31PT,195306.0,19530609670700.0,9670700.0,19-5306PT-HY-165-0136-09670700,096.7 070.0,2.0,NRO,-83.37,06/14/1953,1953.0,6.0,19524.0,165.0,01:36:00,30.941666,30.0,56.5,N,-119.875,-119.0,52.5,W,96.7,96.7,96.6,70.0,70.0,70.2,2048.0,19.0,PAOLINA-T,31PT,HY,39.0,1248.0,097 70,3101,5306,33.1,31.0,4.0,6.0,32.0,13.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
5998.0,1953-06-10-C-31PT,195306.0,19530609670600.0,9670600.0,19-5306PT-HY-165-0642-09670600,096.7 060.0,2.0,IMX,-83.37,06/14/1953,1953.0,6.0,19524.0,165.0,06:42:00,31.266666,31.0,16.0,N,-119.191666,-119.0,11.5,W,96.7,96.7,96.6,60.0,60.0,60.1,2048.0,19.0,PAOLINA-T,31PT,HY,39.0,1249.0,097 60,3101,5306,33.1,31.0,4.0,6.0,33.0,18.0,1016.2,16.1,14.3,0.0,6.0,6.0,7.0
